,Searched,City,State,Lat,Lng,Restaurant,Category,Transactions,Category 1,Category 2,Category 3,Vegan Options
178,"Orinda, California",Oakland,CA,37.82471466,-122.2551117,The Wolf,"['Brasseries', 'American (New)', 'Bars']",['delivery'],Brasseries,American (New),Bars,0
179,"Orinda, California",Oakland,CA,37.8074128,-122.2227319,Sushi Park,['Sushi Bars'],['delivery'],Sushi Bars,,,0
180,"Orinda, California",Lafayette,CA,37.8915248,-122.1211991,El Jarro,['Mexican'],['delivery'],Mexican,,,0
181,"Orinda, California",Oakland,CA,37.826605,-122.210558,Yellow Door,"['Coffee & Tea', 'Bakeries', 'Breakfast & Brunch']",[],Coffee & Tea,Bakeries,Breakfast & Brunch,0
182,"Orinda, California",Oakland,CA,37.8114278,-122.1977334,Pattys & Buns Burgers,['Burgers'],"['pickup', 'delivery']",Burgers,,,0
183,"Orinda, California",Lafayette,CA,37.89079,-122.12446,Diablo Foods,"['Grocery', 'Meat Shops', 'Delis']",['delivery'],Grocery,Meat Shops,Delis,0
184,"Orinda, California",Oakland,CA,37.82625134,-122.2525428,Holly's Mandarin,['Chinese'],['delivery'],Chinese,,,0
185,"Orinda, California",Oakland,CA,37.810572,-122.247057,Vegan Mob,"['Barbeque', 'Soul Food', 'Vegan']",['delivery'],Barbeque,Soul Food,Vegan,1
186,"Orinda, California",Oakland,CA,37.82787704,-122.2500153,Fentons Creamery,"['Ice Cream & Frozen Yogurt', 'American (Traditional)', 'Desserts']","['delivery', 'pickup']",Ice Cream & Frozen Yogurt,American (Traditional),Desserts,0
187,"Orinda, California",Oakland,CA,37.82696152,-122.210289,Montclair Egg Shop,['Breakfast & Brunch'],['delivery'],Breakfast & Brunch,,,0
188,"Orinda, California",Berkeley,CA,37.85625,-122.25266,King Yen Restaurant,['Chinese'],['delivery'],Chinese,,,0
189,"Orinda, California",Oakland,CA,37.84828061,-122.2519784,Oori Rice Triangles,"['Japanese', 'Korean']",['delivery'],Japanese,Korean,,0
190,"Orinda, California",Oakland,CA,37.84199,-122.2512,Enoteca Molinari,"['Italian', 'Wine Bars']",['delivery'],Italian,Wine Bars,,0
191,"Orinda, California",Oakland,CA,37.80729,-122.22196,Marzano,"['Italian', 'Pizza', 'Cocktail Bars']","['delivery', 'pickup']",Italian,Pizza,Cocktail Bars,0
192,"Orinda, California",Oakland,CA,37.8387912,-122.2514821,Pucquio,['Peruvian'],"['delivery', 'pickup']",Peruvian,,,0
193,"Orinda, California",Oakland,CA,37.8126641,-122.2473585,Almond & Oak,"['American (New)', 'Cocktail Bars']",['delivery'],American (New),Cocktail Bars,,0
194,"Orinda, California",Oakland,CA,37.83386831,-122.2492627,Sliver Pizzeria,['Pizza'],"['delivery', 'pickup']",Pizza,,,0
195,"Orinda, California",Oakland,CA,37.8103643,-122.2464274,Holy Land Restaurant,['Middle Eastern'],"['delivery', 'pickup']",Middle Eastern,,,0
196,"Orinda, California",Oakland,CA,37.8260074,-122.2526794,Simply Greek,"['Greek', 'Mediterranean']",['delivery'],Greek,Mediterranean,,0
197,"Orinda, California",Oakland,CA,37.825094,-122.254418,Malibu’s Burgers,['Burgers'],[],Burgers,,,0
198,"Orinda, California",Oakland,CA,37.8259211,-122.208395,Pagarung Thai Cuisine,"['Thai', 'Seafood', 'Noodles']",['delivery'],Thai,Seafood,Noodles,0
199,"Orinda, California",Oakland,CA,37.823307,-122.256157,Mägo,"['Cocktail Bars', 'American (New)']","['delivery', 'pickup']",Cocktail Bars,American (New),,0
200,"Orinda, California",Oakland,CA,37.81270505,-122.2467821,Qi Dumpling Lounge,"['Chinese', 'Asian Fusion']","['delivery', 'pickup']",Chinese,Asian Fusion,,0
201,"Orinda, California",Oakland,CA,37.82704286,-122.2516785,RnR Sushi & Bowls,"['Sushi Bars', 'Japanese', 'Salad']","['delivery', 'pickup']",Sushi Bars,Japanese,Salad,0
202,"Orinda, California",Oakland,CA,37.811488,-122.2429,Abba's Hummus,"['Delis', 'Bars']",[],Delis,Bars,,0
203,"Orinda, California",Oakland,CA,37.82832,-122.25662,Brenda's Oakland,"['Breakfast & Brunch', 'Southern', 'Cajun/Creole']",[],Breakfast & Brunch,Southern,Cajun/Creole,0
204,"Orinda, California",Moraga,CA,37.85814183,-122.1258513,Royal Siam,['Thai'],['delivery'],Thai,,,0
205,"Orinda, California",Oakland,CA,37.82923,-122.24898,Infinite Thai Eatery,['Thai'],['delivery'],Thai,,,0
206,"Orinda, California",Oakland,CA,37.811814,-122.198168,Monaghan's On the Hill,"['Sports Bars', 'American (Traditional)', 'Pubs']",['delivery'],Sports Bars,American (Traditional),Pubs,0
207,"Orinda, California",Berkeley,CA,37.85883,-122.245107,Station Burger Berkeley,"['Burgers', 'Juice Bars & Smoothies', 'Breweries']",['pickup'],Burgers,Juice Bars & Smoothies,Breweries,0
208,"Orinda, California",Moraga,CA,37.8351648,-122.1296906,Michael's Ristorante Italiano,['Italian'],[],Italian,,,0
209,"Orinda, California",Oakland,CA,37.8305283,-122.1893616,Hill People Pop-Up Restaurant,['Restaurants'],[],Restaurants,,,0
210,"Orinda, California",Lafayette,CA,37.8905,-122.12761,Oyama Sushi,"['Sushi Bars', 'Japanese']",['delivery'],Sushi Bars,Japanese,,0
211,"Orinda, California",Oakland,CA,37.82805426,-122.2565645,Copper Spoon,"['American (New)', 'Cocktail Bars']",['delivery'],American (New),Cocktail Bars,,0
212,"Orinda, California",Berkeley,CA,37.8679746,-122.2568488,Artichoke Basille's Pizza,['Pizza'],"['delivery', 'pickup']",Pizza,,,0
213,"Orinda, California",Oakland,CA,37.8263945,-122.210476,Crogan's Montclair,"['American (Traditional)', 'Seafood']","['delivery', 'pickup']",American (Traditional),Seafood,,0
214,"Orinda, California",Oakland,CA,37.84798,-122.25182,The Golden Squirrel,"['Pubs', 'American (New)', 'Breakfast & Brunch']","['delivery', 'pickup']",Pubs,American (New),Breakfast & Brunch,0
215,"Orinda, California",Oakland,CA,37.8078,-122.22217,Paulista Brazilian Kitchen and Taproom,"['Brazilian', 'Acai Bowls', 'Beer Bar']",['delivery'],Brazilian,Acai Bowls,Beer Bar,0
216,"Orinda, California",Oakland,CA,37.82721,-122.25735,Ohgane Korean Restaurant,"['Korean', 'Barbeque']","['delivery', 'pickup']",Korean,Barbeque,,0
217,"Orinda, California",Oakland,CA,37.80748,-122.22156,Bellanico Restaurant & Wine Bar,"['Italian', 'Wine Bars', 'Breakfast & Brunch']",['delivery'],Italian,Wine Bars,Breakfast & Brunch,0
218,"Orinda, California",Berkeley,CA,37.85100241,-122.2522948,Flavors of India,['Indian'],"['delivery', 'pickup']",Indian,,,0
219,"Orinda, California",Lafayette,CA,37.891012,-122.11905,Mangia Ristorante Pizzeria,"['Pizza', 'Sandwiches', 'Italian']","['delivery', 'pickup']",Pizza,Sandwiches,Italian,0
220,"Orinda, California",Oakland,CA,37.81394306,-122.246471,The Star on Grand,"['Pizza', 'Bars', 'Italian']","['delivery', 'pickup']",Pizza,Bars,Italian,0
221,"Orinda, California",Oakland,CA,37.8258771,-122.2533349,Belotti Bottega,"['Italian', 'Pasta Shops', 'Caterers']",['delivery'],Italian,Pasta Shops,Caterers,0
222,"Orinda, California",Canyon,CA,37.82525342,-122.1604086,Critter Cafe,['Cafes'],[],Cafes,,,0
223,"Orinda, California",Oakland,CA,37.82707,-122.25744,Monster Pho,"['Vietnamese', 'Soup', 'Noodles']",['delivery'],Vietnamese,Soup,Noodles,0
224,"Orinda, California",Orinda,CA,37.8825287,-122.1874648,Cafe Teatro,"['Cafes', 'Sandwiches', 'Breakfast & Brunch']",['delivery'],Cafes,Sandwiches,Breakfast & Brunch,0
225,"Orinda, California",Oakland,CA,37.8258888,-122.2533487,Homestead,"['American (New)', 'Desserts', 'American (Traditional)']",['delivery'],American (New),Desserts,American (Traditional),0
226,"Orinda, California",Oakland,CA,37.84635,-122.25167,Ramen Shop,"['American (New)', 'Ramen', 'Cocktail Bars']",['delivery'],American (New),Ramen,Cocktail Bars,0
227,"Orinda, California",Berkeley,CA,37.86772,-122.25739,Top Dog,['Hot Dogs'],['delivery'],Hot Dogs,,,0
228,"Orinda, California",Oakland,CA,37.84039,-122.25109,Filippo's,['Italian'],"['delivery', 'pickup']",Italian,,,0
229,"Orinda, California",Oakland,CA,37.82658,-122.25293,Geta,"['Japanese', 'Sushi Bars']",['delivery'],Japanese,Sushi Bars,,0
230,"Orinda, California",Oakland,CA,37.8184,-122.24522,Zachary's Chicago Pizza,"['Pizza', 'Comfort Food']",['delivery'],Pizza,Comfort Food,,0
231,"Orinda, California",Oakland,CA,37.828493,-122.249325,Shimizu Sushi,"['Japanese', 'Sushi Bars']",['delivery'],Japanese,Sushi Bars,,0
232,"Orinda, California",Oakland,CA,37.8258798,-122.2096185,Taqueria Las Comadres,['Mexican'],['delivery'],Mexican,,,0
233,"Orinda, California",Oakland,CA,37.8186383,-122.2083468,Montclair Golf Course,"['Golf', 'American (Traditional)']",[],Golf,American (Traditional),,0
234,"Orinda, California",Oakland,CA,37.81517,-122.24625,Grand Tavern,"['American (New)', 'Gastropubs', 'Pubs']",['delivery'],American (New),Gastropubs,Pubs,0
235,"Orinda, California",Moraga,CA,37.83562491,-122.1275277,Bianca's Deli & Catering,"['Delis', 'Sandwiches']",['delivery'],Delis,Sandwiches,,0
236,"Orinda, California",Orinda,CA,37.88345724,-122.1904564,Village Inn Cafe,"['Breakfast & Brunch', 'Cafes']",[],Breakfast & Brunch,Cafes,,0
237,"Orinda, California",Moraga,CA,37.836303,-122.129635,Ranch House Cafe,['American (Traditional)'],['delivery'],American (Traditional),,,0
238,"Orinda, California",Lafayette,CA,37.89065835,-122.1279108,360 Gourmet Burritos,['Mexican'],['pickup'],Mexican,,,0
239,"Orinda, California",Oakland,CA,37.82777937,-122.2567298,Clove and Hoof,"['American (Traditional)', 'Butcher', 'Sandwiches']","['pickup', 'delivery']",American (Traditional),Butcher,Sandwiches,0
240,"Orinda, California",Lafayette,CA,37.89165331,-122.1206714,Amarin Thai Cuisine,"['Thai', 'Wine Bars']","['pickup', 'delivery']",Thai,Wine Bars,,0
241,"Orinda, California",Oakland,CA,37.80912677,-122.2563589,Oasis Kitchen,"['Falafel', 'Middle Eastern']","['pickup', 'delivery']",Falafel,Middle Eastern,,0
242,"Orinda, California",Berkeley,CA,37.85798,-122.25337,Shen Hua,['Chinese'],"['pickup', 'delivery']",Chinese,,,0
243,"Orinda, California",Oakland,CA,37.8089712,-122.2547232,Jong Ga House,"['Korean', 'Barbeque', 'Hot Pot']","['pickup', 'delivery']",Korean,Barbeque,Hot Pot,0
244,"Orinda, California",Oakland,CA,37.81112485,-122.2436472,Bardo Lounge & Supper Club,"['Lounges', 'American (New)', 'Cocktail Bars']","['pickup', 'delivery']",Lounges,American (New),Cocktail Bars,0
245,"Orinda, California",Berkeley,CA,37.86876,-122.25655,Chengdu Style Restaurant,"['Szechuan', 'Asian Fusion']","['pickup', 'delivery']",Szechuan,Asian Fusion,,0
246,"Orinda, California",Moraga,CA,37.836026,-122.128035,Pennini's Ristorante Italiano,"['Pizza', 'American (Traditional)']",[],Pizza,American (Traditional),,0
247,"Orinda, California",Oakland,CA,37.8283729,-122.2495552,Little Shin Shin,['Chinese'],['delivery'],Chinese,,,0
248,"Orinda, California",Oakland,CA,37.83938183,-122.2511785,A16 Rockridge,"['Italian', 'Pizza', 'Bars']","['pickup', 'delivery']",Italian,Pizza,Bars,0
249,"Orinda, California",Oakland,CA,37.82651377,-122.2100701,EM Deli & Catering,"['Delis', 'Korean']","['pickup', 'delivery']",Delis,Korean,,0
250,"Orinda, California",Oakland,CA,37.81159,-122.24264,Lin Jia Asian Kitchen,"['Asian Fusion', 'Chinese']",['delivery'],Asian Fusion,Chinese,,0
251,"Orinda, California",Oakland,CA,37.8270084,-122.2094866,Mountain Mike's Pizza,['Pizza'],"['pickup', 'delivery']",Pizza,,,0
252,"Orinda, California",Oakland,CA,37.81142013,-122.1970999,L'acajou Bakery & Cafe,"['Cafes', 'Bakeries']","['pickup', 'delivery']",Cafes,Bakeries,,0
253,"Orinda, California",Oakland,CA,37.80902,-122.25074,Comal Next Door,"['Mexican', 'Bars']",[],Mexican,Bars,,0
254,"Orinda, California",Oakland,CA,37.83884,-122.25162,Rikyu,"['Sushi Bars', 'Japanese']","['pickup', 'delivery']",Sushi Bars,Japanese,,0
255,"Orinda, California",Berkeley,CA,37.85641,-122.25267,Gai Barn,['Thai'],"['pickup', 'delivery']",Thai,,,0
256,"Orinda, California",Oakland,CA,37.81040007,-122.2455982,Rico Rico Taco,['Tacos'],['delivery'],Tacos,,,0
257,"Orinda, California",Oakland,CA,37.8119459,-122.2481638,Cafe Romanat,['Ethiopian'],"['pickup', 'delivery']",Ethiopian,,,0
258,"Orinda, California",Oakland,CA,37.84735416,-122.2519051,Beer Baron Bar & Kitchen,"['American (New)', 'Beer Bar', 'Whiskey Bars']","['pickup', 'delivery']",American (New),Beer Bar,Whiskey Bars,0
259,"Orinda, California",Moraga,CA,37.86004359,-122.1253319,Nation's Giant Hamburgers & Great Pies,"['Fast Food', 'Burgers']",[],Fast Food,Burgers,,0
260,"Orinda, California",Oakland,CA,37.82923,-122.24898,Messob Ethiopian Restaurant,['Ethiopian'],"['pickup', 'delivery']",Ethiopian,,,0
261,"Orinda, California",Moraga,CA,37.8582187,-122.1258548,Mountain Mike's Pizza,['Pizza'],"['pickup', 'delivery']",Pizza,,,0
262,"Orinda, California",Oakland,CA,37.807343,-122.22207,Park Burger,"['Hot Dogs', 'Burgers', 'Salad']",['delivery'],Hot Dogs,Burgers,Salad,0
263,"Orinda, California",Lafayette,CA,37.8924031,-122.1174628,Blue Gingko,"['Sushi Bars', 'Japanese']",['delivery'],Sushi Bars,Japanese,,0
264,"Orinda, California",Lafayette,CA,37.8915768,-122.118183,Vino Restaurant,['Italian'],['delivery'],Italian,,,0
265,"Orinda, California",Oakland,CA,37.846558,-122.252213,Barney's Gourmet Hamburgers,"['Burgers', 'Salad', 'American (Traditional)']","['pickup', 'delivery']",Burgers,Salad,American (Traditional),0
266,"Orinda, California",Moraga,CA,37.858639,-122.1255792,New Delhi Bistro,"['American (New)', 'Indian']",['pickup'],American (New),Indian,,0
267,"Orinda, California",Lafayette,CA,37.890679,-122.119985,Tutu's Food & Drink,"['American (New)', 'Breakfast & Brunch', 'Juice Bars & Smoothies']","['pickup', 'delivery']",American (New),Breakfast & Brunch,Juice Bars & Smoothies,0
268,"Orinda, California",Oakland,CA,37.810405,-122.244437,Proposition Chicken,"['Chicken Shop', 'Gluten-Free', 'Sandwiches']","['pickup', 'delivery']",Chicken Shop,Gluten-Free,Sandwiches,0
269,"Orinda, California",Oakland,CA,37.837995,-122.251491,High Peaks Kitchen,"['Indian', 'Pakistani']","['pickup', 'delivery']",Indian,Pakistani,,0
270,"Orinda, California",Oakland,CA,37.8405851,-122.2514949,Uzen Japanese Cuisine,['Japanese'],['delivery'],Japanese,,,0
271,"Orinda, California",Berkeley,CA,37.86788559,-122.2568512,Dumpling Express,"['Shanghainese', 'Dim Sum']","['pickup', 'delivery']",Shanghainese,Dim Sum,,0
272,"Orinda, California",Oakland,CA,37.84395892,-122.251569,Cactus Taqueria,['Mexican'],['delivery'],Mexican,,,0
273,"Orinda, California",Lafayette,CA,37.89320838,-122.1181199,Chipotle Mexican Grill,"['Mexican', 'Fast Food']",['delivery'],Mexican,Fast Food,,0
274,"Orinda, California",Oakland,CA,37.8261688,-122.2103005,Pizza Rustica,['Pizza'],"['pickup', 'delivery']",Pizza,,,0
275,"Orinda, California",Oakland,CA,37.8365,-122.25153,Bangkok Garden,['Thai'],"['pickup', 'delivery']",Thai,,,0
276,"Orinda, California",Berkeley,CA,37.85789,-122.25281,Organic Greens Salad & more - Elmwood,"['Salad', 'Juice Bars & Smoothies', 'Sandwiches']","['restaurant_reservation', 'pickup', 'delivery']",Salad,Juice Bars & Smoothies,Sandwiches,0
277,"Orinda, California",Oakland,CA,37.83799046,-122.25152,Judoku Sushi Rockridge,"['Sushi Bars', 'Japanese', 'Venues & Event Spaces']",['delivery'],Sushi Bars,Japanese,Venues & Event Spaces,0
278,"Orinda, California",Oakland,CA,37.82505,-122.25467,Cato's Ale House,"['Burgers', 'Pizza', 'Breweries']",['delivery'],Burgers,Pizza,Breweries,0
279,"Orinda, California",Oakland,CA,37.83454337,-122.2119503,Duvin,"['Bars', 'American (New)']",[],Bars,American (New),,0
280,"Orinda, California",Oakland,CA,37.81111658,-122.2431236,Flipside,['Burgers'],"['pickup', 'delivery']",Burgers,,,0
281,"Orinda, California",Oakland,CA,37.84358,-122.25146,Becky's Chinese,['Chinese'],['pickup'],Chinese,,,0
282,"Orinda, California",Oakland,CA,37.8092,-122.25522,Grandeur - Oakland,"['Vegan', 'Halal', 'Burgers']","['pickup', 'delivery']",Vegan,Halal,Burgers,1
283,"Orinda, California",Berkeley,CA,37.85483,-122.24834,Star Meats,"['Meat Shops', 'Sandwiches', 'Butcher']",['delivery'],Meat Shops,Sandwiches,Butcher,0
284,"Orinda, California",Moraga,CA,37.83592996,-122.1281506,Mucho Wraps,['Mexican'],['delivery'],Mexican,,,0
285,"Orinda, California",Berkeley,CA,37.856724,-122.253538,Rogue Chow Deli,"['Mediterranean', 'Delis']",[],Mediterranean,Delis,,0
286,"Orinda, California",Oakland,CA,37.826047,-122.253202,The Humble Sandwich,"['Sandwiches', 'Turkish', 'Italian']","['delivery', 'pickup']",Sandwiches,Turkish,Italian,0
287,"Orinda, California",Oakland,CA,37.8166547,-122.257303,CHICA Oakland,"['Latin American', 'Mexican']",['delivery'],Latin American,Mexican,,0
288,"Orinda, California",Oakland,CA,37.8088597,-122.2506321,Sidebar Oaktown,"['American (New)', 'Mediterranean', 'Cocktail Bars']",['delivery'],American (New),Mediterranean,Cocktail Bars,0
289,"Orinda, California",Oakland,CA,37.80849,-122.25427,Guru Curry House,['Indian'],"['delivery', 'pickup']",Indian,,,0
290,"Orinda, California",Oakland,CA,37.8265495,-122.2106475,Cybelle's Pizza,['Pizza'],"['delivery', 'pickup']",Pizza,,,0
291,"Orinda, California",Orinda,CA,37.89545452,-122.2510954,Lake Anza Beach Club,"['Coffee & Tea', 'Bagels', 'Sandwiches']",[],Coffee & Tea,Bagels,Sandwiches,0
292,"Orinda, California",Oakland,CA,37.84383349,-122.251893,Oliveto Cafe & Restaurant,"['Italian', 'Cafes']","['delivery', 'pickup']",Italian,Cafes,,0
293,"Orinda, California",Oakland,CA,37.80932879,-122.2500752,Grand Lake Kitchen - Lake Merritt,"['American (New)', 'Breakfast & Brunch', 'Delis']",['delivery'],American (New),Breakfast & Brunch,Delis,0
294,"Orinda, California",Berkeley,CA,37.857811,-122.2427292,Club Bayview Cafe,['American (Traditional)'],[],American (Traditional),,,0
295,"Orinda, California",Lafayette,CA,37.8902782,-122.1286926,Gonzalez Mexican Food,"['Food Trucks', 'Mexican']",[],Food Trucks,Mexican,,0
296,"Orinda, California",Oakland,CA,37.812848,-122.246734,Sister,"['American (New)', 'Cafes', 'Cocktail Bars']",['delivery'],American (New),Cafes,Cocktail Bars,0
297,"Orinda, California",Oakland,CA,37.8262389,-122.2091876,Kakui Sushi,"['Japanese', 'Sushi Bars', 'Asian Fusion']","['delivery', 'pickup']",Japanese,Sushi Bars,Asian Fusion,0
298,"Orinda, California",Berkeley,CA,37.85666,-122.2527,Manpuku,['Japanese'],['delivery'],Japanese,,,0
299,"Orinda, California",Oakland,CA,37.814154,-122.2466495,Dozo Ramen,"['Ramen', 'Japanese Curry']","['delivery', 'pickup']",Ramen,Japanese Curry,,0
300,"Orinda, California",Berkeley,CA,37.85654,-122.25269,Palm Açai Café,"['Cafes', 'Acai Bowls', 'Juice Bars & Smoothies']",[],Cafes,Acai Bowls,Juice Bars & Smoothies,0
301,"Orinda, California",Oakland,CA,37.82678,-122.25151,Barney's Gourmet Hamburgers,"['Burgers', 'Salad', 'American (Traditional)']","['delivery', 'pickup']",Burgers,Salad,American (Traditional),0
302,"Orinda, California",Oakland,CA,37.8262288,-122.2105452,Roli Roti Gourmet Rotisserie,"['Specialty Food', 'Chicken Shop', 'Food Trucks']",[],Specialty Food,Chicken Shop,Food Trucks,0
303,"Orinda, California",Oakland,CA,37.8141354,-122.2465529,Shogun Japanese Sushi & Grill,['Japanese'],"['delivery', 'pickup']",Japanese,,,0
304,"Orinda, California",Oakland,CA,37.843555,-122.251509,Ben 'N Nick's Bar & Grill,"['American (Traditional)', 'Gastropubs']",['delivery'],American (Traditional),Gastropubs,,0
305,"Orinda, California",Berkeley,CA,37.85637,-122.25327,House of Curries,"['Indian', 'Halal', 'Pakistani']","['delivery', 'pickup']",Indian,Halal,Pakistani,0
306,"Orinda, California",Lafayette,CA,37.89320755,-122.1200714,Millie's Kitchen,['Breakfast & Brunch'],['delivery'],Breakfast & Brunch,,,0
307,"Orinda, California",Orinda,CA,37.8788847,-122.1825212,Subway,['Sandwiches'],"['delivery', 'pickup']",Sandwiches,,,0
308,"Orinda, California",Berkeley,CA,37.85875,-122.24414,Fournée Bakery,"['Bakeries', 'Pizza', 'Sandwiches']",['delivery'],Bakeries,Pizza,Sandwiches,0
309,"Orinda, California",Oakland,CA,37.81044,-122.24654,CANA Cuban Parlor & Cafe,"['Latin American', 'Caribbean', 'Breakfast & Brunch']",['delivery'],Latin American,Caribbean,Breakfast & Brunch,0
310,"Orinda, California",Oakland,CA,37.83472155,-122.2497194,Best Coast Burritos Rockridge,"['Mexican', 'Breakfast & Brunch', 'Caterers']","['delivery', 'pickup']",Mexican,Breakfast & Brunch,Caterers,0
311,"Orinda, California",Oakland,CA,37.81197,-122.24723,Hunan Village,['Chinese'],['delivery'],Chinese,,,0
312,"Orinda, California",Lafayette,CA,37.89274,-122.11548,Kane Sushi,"['Sushi Bars', 'Japanese']",['delivery'],Sushi Bars,Japanese,,0
